Survived,Pclass,Sex,Age,SibSp,Parch,Fare,Has_Cabin,FamilySize,IsAlone,Embarked_Q,Embarked_S,AgeGroup_Teen,AgeGroup_YoungAdult,AgeGroup_Adult,AgeGroup_Senior
0,2,1,0.34599779205762154,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,0,-0.1522531833626096,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.2629559628209164,0,0,-0.59683920789728,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.5951232797677372,2,0,-0.6524176445031797,0,2.3423166438085867,0,False,True,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.733545988019546,0,0,-0.673377696706447,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-0.1522531833626096,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.6781651090044423,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,-0.1522531833626096,1,0,0.5842254354895859,0,0.8791481280665769,0,True,False,False,True,False,False
0,1,1,1.425541572134789,0,0,2.706907085893193,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,0,-1.2733178780581296,1,0,-0.15477265233746226,0,0.8791481280665769,0,False,False,True,False,False,False
0,3,1,-0.6505041587828407,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.8165878172562511,1,0,-0.5076027383715154,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,0,-1.0657133049663667,0,0,-0.1544601570137045,0,-0.584020387675433,1,False,False,True,False,False,False
0,3,1,-0.733545988019546,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,3.377024559197361,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,True
0,2,1,-0.0692113541259044,1,0,0.3441375647976161,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.22143504820256377,1,0,1.0354991703445116,0,0.8791481280665769,0,False,False,False,True,False,False
1,2,0,0.22143504820256377,0,0,-0.2656094083883393,1,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-1.4809224511498926,1,0,-0.3996241712574475,0,0.8791481280665769,0,False,False,False,False,False,False
0,3,1,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
1,3,1,-0.48442050030943035,0,0,-0.7121194950152496,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.1522531833626096,1,1,0.4476649790074265,1,2.3423166438085867,0,False,False,False,True,False,False
0,3,1,1.2594579136613786,0,0,-0.724825097569012,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.2629559628209164,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,-0.8165878172562511,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,1.425541572134789,1,0,-0.15128185091597268,0,0.8791481280665769,0,False,True,False,False,True,False
1,2,0,-0.0692113541259044,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,2,1,-0.4013786710727252,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.5674623295461355,0,0,-0.10968186367036088,0,-0.584020387675433,1,False,False,False,True,False,False
1,1,0,-0.8996296464929563,0,2,0.7468220877267859,1,2.3423166438085867,0,False,True,False,True,False,False
0,1,1,0.5951232797677372,1,0,2.790747294706262,1,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-1.148755134203072,0,0,-0.5539663738451425,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,0,-0.1522531833626096,0,2,-0.09443818934071205,0,2.3423166438085867,0,False,False,False,True,False,False
1,3,0,-0.6505041587828407,0,0,-0.6657558595416225,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.48442050030943035,1,0,-0.048387049190842725,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,1,-0.8996296464929563,0,0,-0.7419742311898669,0,-0.584020387675433,1,True,False,False,True,False,False
0,2,1,-0.9826714757296615,0,0,-0.37993696586070597,0,-0.584020387675433,1,False,True,True,False,False,False
0,2,1,-0.8996296464929563,1,1,1.5445769182574658,0,2.3423166438085867,0,False,True,False,True,False,False
1,3,1,-0.2352950125993148,0,0,-0.662265058120133,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.5536023651493845,0,2,0.7252294230388382,1,2.3423166438085867,0,False,True,False,False,True,False
0,2,1,1.0103324259512632,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,1.7577088890816097,0,0,-0.3018131349212554,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,2.131397120646783,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.8857696820962053,0,2,-0.15128185091597268,0,2.3423166438085867,0,False,True,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.6991013971377295,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,1.7577088890816097,0,1,3.421774437256407,0,0.8791481280665769,0,False,False,False,False,True,False
1,3,0,-1.148755134203072,0,0,-0.6670287063481483,0,-0.584020387675433,1,True,False,True,False,False,False
0,3,1,0.013830475110800794,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.1764160844246734,0,1,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,False,True,False
1,2,0,0.8442487674778527,0,0,-0.056008886355667135,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.31833684183601996,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-1.0657133049663667,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,True,True,False,False,False
1,3,1,-1.7300479388600083,0,2,0.3079338382646999,0,2.3423166438085867,0,False,True,False,False,False,False
1,1,0,-0.1522531833626096,0,1,2.9355622008379267,1,0.8791481280665769,0,False,True,False,True,False,False
0,1,1,-0.1522531833626096,0,0,0.71951304516522,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,3.049569641149371,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,2.5881271814486615,0,0,1.2968672104006715,1,-0.584020387675433,1,False,True,False,False,False,True
1,3,0,-2.3943825727536496,1,1,-0.40788624274411717,0,2.3423166438085867,0,False,True,False,False,False,False
0,3,1,-0.733545988019546,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,2.172918035265136,0,0,1.0831356526246643,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,-0.9826714757296615,1,1,-0.6578139052158756,0,2.3423166438085867,0,False,True,True,False,False,False
0,1,0,1.6746670598449047,0,0,0.9319717561347012,1,-0.584020387675433,1,False,False,False,False,True,False
0,2,1,0.013830475110800794,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.5120814505310319,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.1522531833626096,0,0,-0.10936174650943818,0,-0.584020387675433,1,False,False,False,True,False,False
1,3,0,-2.145257085043534,0,2,0.42226139573706656,0,2.3423166438085867,0,False,True,False,False,False,False
0,1,1,-0.1522531833626096,0,0,2.5544703425967046,1,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.1522531833626096,1,0,-0.07506347926772824,0,0.8791481280665769,0,True,False,False,True,False,False
1,1,1,1.2594579136613786,0,0,0.7671495274453727,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,0.8442487674778527,1,1,-0.07506347926772824,0,2.3423166438085867,0,True,False,False,False,True,False
0,3,1,0.5120814505310319,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,False,True,False
1,2,0,0.17991413358421118,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.8996296464929563,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.8996296464929563,1,0,-0.6578139052158756,0,0.8791481280665769,0,False,True,False,True,False,False
1,2,1,-2.228298914280239,1,1,0.7252294230388382,1,2.3423166438085867,0,False,True,False,False,False,False
1,1,0,1.1764160844246734,0,0,0.8563859969711373,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,1.0103324259512632,0,1,-0.6158938008093411,0,0.8791481280665769,0,False,True,False,False,True,False
1,3,0,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,2,0,-0.48442050030943035,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.34599779205762154,0,0,-0.7613489412628508,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.3009788282797312,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,False,True,False
1,3,1,-0.9826714757296615,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,0,-2.3113407435169444,0,1,-0.45901352644575955,1,0.8791481280665769,0,False,True,False,False,False,False
0,3,1,0.17991413358421118,1,0,-0.048387049190842725,0,0.8791481280665769,0,False,True,False,True,False,False
1,3,1,-0.31833684183601996,0,0,0.17550441752587542,0,-0.584020387675433,1,False,False,False,True,False,False
1,3,0,-1.148755134203072,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,True,False,False,False
1,1,1,0.8442487674778527,0,0,1.1063212812800605,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,1,-0.48442050030943035,0,0,-0.7191087196953936,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.42903962129432677,0,0,0.3441375647976161,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6505041587828407,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.013830475110800794,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.1522531833626096,1,0,-0.6657558595416225,0,0.8791481280665769,0,True,False,False,True,False,False
1,3,0,-0.2352950125993148,0,0,-0.6524176445031797,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.0103324259512632,1,0,0.8014477946870827,0,0.8791481280665769,0,False,True,False,False,True,False
0,2,1,0.013830475110800794,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-1.148755134203072,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,True,False,False,False
0,2,1,-0.2352950125993148,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,1.7577088890816097,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6505041587828407,0,0,-0.5438064649044315,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,1,-0.8996296464929563,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.7750669026378986,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,-0.9826714757296615,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,True,False,False,False
0,3,1,-0.0692113541259044,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,2.4220435229752515,0,0,-0.2275002225642171,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.48442050030943035,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.1522531833626096,0,0,-0.6809995338712714,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.1764160844246734,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
1,2,0,-1.8130897680967135,0,2,0.7442840159508993,0,2.3423166438085867,0,False,True,False,False,False,False
0,2,1,-0.8996296464929563,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.2629559628209164,0,0,-0.3208677278333165,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.1522531833626096,1,0,-0.15477265233746226,0,0.8791481280665769,0,False,False,False,True,False,False
1,3,0,-0.1522531833626096,1,0,-0.07506347926772824,0,0.8791481280665769,0,True,False,False,True,False,False
0,2,1,-0.0692113541259044,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6505041587828407,0,0,-0.7133923418217754,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.013830475110800794,0,0,-0.7057705046569509,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,0,-0.4013786710727252,0,0,-0.6638504002504164,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.48442050030943035,0,2,-0.15128185091597268,0,2.3423166438085867,0,False,True,False,True,False,False
1,1,1,0.5951232797677372,1,1,2.7491473074606505,1,2.3423166438085867,0,False,True,False,False,True,False
0,2,1,2.0068343767917254,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,0,-0.0692113541259044,1,1,-0.45901352644575955,1,2.3423166438085867,0,False,True,False,True,False,False
0,1,1,2.6711690106853667,0,0,0.7671495274453727,1,-0.584020387675433,1,False,True,False,False,False,True
0,3,1,0.013830475110800794,1,0,-0.02933245627878148,0,0.8791481280665769,0,False,True,False,True,False,False
0,3,0,0.9272905967145579,0,2,0.28411559712462353,0,2.3423166438085867,0,False,True,False,False,True,False
1,3,0,-0.0692113541259044,0,2,-0.09443818934071205,0,2.3423166438085867,0,False,False,False,True,False,False
1,2,0,1.6746670598449047,0,1,0.7252294230388382,0,0.8791481280665769,0,False,True,False,False,True,False
0,3,1,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,1,1,0.8442487674778527,0,0,-1.2564482398155168,1,-0.584020387675433,1,False,True,False,False,True,False
0,3,0,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,2,1,0.5120814505310319,0,0,-0.4561553375089504,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,1,-0.4013786710727252,1,0,-0.6638504002504164,0,0.8791481280665769,0,False,True,False,True,False,False
0,1,1,-0.1522531833626096,0,0,1.1063212812800605,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,1,-0.4013786710727252,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.9272905967145579,0,1,0.22981000732524948,0,0.8791481280665769,0,False,True,False,False,True,False
0,1,1,0.5951232797677372,0,1,1.0072373981373426,1,0.8791481280665769,0,False,False,False,False,True,False
1,3,0,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,3,0,1.2594579136613786,0,0,-0.6657558595416225,0,-0.584020387675433,1,False,True,False,False,True,False
0,2,1,-0.1522531833626096,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,0.42903962129432677,1,1,0.2869737860614328,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,2.9202944983954824,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,False,False,True
0,3,1,-0.1522531833626096,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-1.148755134203072,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,True,False,False,False
1,3,1,-0.8996296464929563,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,-0.1522531833626096,0,0,0.7252294230388382,1,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,0.2629559628209164,0,0,-0.5962065954125996,0,-0.584020387675433,1,False,False,False,True,False,False
1,3,1,0.013830475110800794,0,0,-0.5323737091571948,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.6505041587828407,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,1,1.0103324259512632,0,0,-0.2656094083883393,0,-0.584020387675433,1,False,True,False,False,True,False
1,3,0,-0.6505041587828407,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
0,2,1,0.5120814505310319,0,0,-0.27513670484436986,1,-0.584020387675433,1,False,False,False,False,True,False
0,3,0,-0.48442050030943035,0,0,-0.5819156507285537,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.48442050030943035,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,1,1,-0.1522531833626096,0,0,0.8563859969711373,0,-0.584020387675433,1,False,False,False,True,False,False
0,3,1,-0.5259414149277829,0,0,-0.7054503874960284,0,-0.584020387675433,1,False,False,False,True,False,False
1,1,1,-0.1522531833626096,0,0,1.0682120954559382,1,-0.584020387675433,1,False,True,False,True,False,False
1,3,0,-0.1522531833626096,0,0,-0.6657558595416225,0,-0.584020387675433,1,True,False,False,True,False,False
1,3,1,-0.1522531833626096,2,0,0.5156289010061661,0,2.3423166438085867,0,True,False,False,True,False,False
0,3,1,-0.8996296464929563,0,0,-1.2564482398155168,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.1522531833626096,0,0,-0.31515134995969823,1,-0.584020387675433,1,True,False,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.6428903480471492,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,0.013830475110800794,1,0,0.5727926797423494,0,0.8791481280665769,0,False,False,False,True,False,False
1,1,0,0.013830475110800794,0,0,3.0826026834217197,1,-0.584020387675433,1,False,False,False,True,False,False
0,2,0,-0.31833684183601996,1,1,0.7252294230388382,0,2.3423166438085867,0,False,True,False,True,False,False
0,3,1,-0.1522531833626096,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
0,2,1,1.0933742551879684,1,1,0.7442840159508993,0,2.3423166438085867,0,False,True,False,False,True,False
1,3,0,-0.31833684183601996,0,0,-0.6578139052158756,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,-0.48442050030943035,1,0,0.7252294230388382,0,0.8791481280665769,0,False,True,False,True,False,False
0,2,1,2.0068343767917254,0,0,-0.1893910367400949,0,-0.584020387675433,1,False,True,False,False,True,False
0,3,1,-0.6505041587828407,0,0,-0.7038650453657448,0,-0.584020387675433,1,False,True,False,True,False,False
0,3,1,-0.2352950125993148,0,0,-0.6546432209553085,0,-0.584020387675433,1,False,True,False,True,False,False
1,2,0,0.013830475110800794,0,0,-0.31515134995969823,0,-0.584020387675433,1,True,False,False,True,False,False
1,2,0,-0.6505041587828407,1,1,0.9538845379835715,0,2.3423166438085867,0,False,True,False,True,False,False
